Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species_ID	Validation#	No.of_Calls	Ship_Noise	Ship_Size	Comments	WH ID	WH Comment
891	Spectrogram 1	1	9287.867	9288.4754	0.608	47.867	1593.1	2261.2	TEST__0__20180429_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_120801.wav	X			RS	3	1	No				
894	Spectrogram 1	1	9330.254	9330.8034	0.549	90.254	867.2	1406.9	TEST__0__20180429_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_120801.wav	X	yelp	AH	RS	3	1	No		yelp		
902	Spectrogram 1	1	9370.169	9371.0717	0.903	10.169	905.8	1278.4	TEST__0__20180429_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_160801.wav	X			RS	2	1	No			RS	
906	Spectrogram 1	1	9565.333	9566.2161	0.883	85.333	533.2	886.5	TEST__0__20180429_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_180801.wav	X			RS	3	1	No				
907	Spectrogram 1	1	9569.678	9570.5415	0.863	89.678	533.2	1034.3	TEST__0__20180429_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_180801.wav	X	yelp	AH	RS	3	1	No		yelp		
908	Spectrogram 1	1	9546.48	9547.2453	0.765	66.48	777.3	1175.6	TEST__0__20180429_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_180801.wav	X			RS	3	1	No				
909	Spectrogram 1	1	9572.857	9573.642	0.785	92.857	469	1034.3	TEST__0__20180429_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_180801.wav	X	yelp	AH	RS	2	1	No		yelp	RS	
910	Spectrogram 1	1	9672.629	9673.5513	0.922	72.629	475.4	1111.3	TEST__0__20180429_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_200801.wav	X			RS	2	1	No			RS	
912	Spectrogram 1	1	9706.591	9707.4937	0.903	106.591	777.3	1149.9	TEST__0__20180429_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_200801.wav	X			RS	2	1	No			RS	
914	Spectrogram 1	1	9831.319	9832.3198	1.001	111.319	296.1	1105.3	TEST__0__20180429_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180429_220801.wav	X			RS	2	02-Jan	No			RS	
919	Spectrogram 1	1	9901.525	9902.3296	0.805	61.525	371.7	891.4	TEST__0__20180430_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_060801.wav	X	yelp	AH	RS	3	1	No		yelp		
920	Spectrogram 1	1	9899.73	9900.515	0.785	59.73	309.2	750	TEST__0__20180430_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_060801.wav	X			RS	2	1	No			RS	
921	Spectrogram 1	1	9898.493	9899.3761	0.883	58.493	263.2	756.6	TEST__0__20180430_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_060801.wav	X		AH	RS	3	1	No		very faint		
923	Spectrogram 1	1	10061.628	10062.8447	1.217	101.628	743.4	1513.2	TEST__0__20180430_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_100801.wav	X			RS	2	1	No			RS	
925	Spectrogram 1	1	9962.119	9962.7665	0.647	2.119	835.5	1289.5	TEST__0__20180430_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_100801.wav	X			RS	2	1	No			RS	
928	Spectrogram 1	1	10111.527	10113.5482	2.021	31.527	539.5	1072.4	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X			RS	2	03-Jan	No			RS	
929	Spectrogram 1	1	10168.082	10169.2202	1.138	88.082	506.6	1059.2	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X			RS	2	1	No			RS	
930	Spectrogram 1	1	10135.322	10136.1462	0.824	55.322	427.6	894.7	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X	yelp	AH	RS	3	1	No		yelp		
931	Spectrogram 1	1	10141.386	10142.0532	0.667	61.386	611.8	1138.2	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X	yelp	AH	RS	3	1	No		yelp		
934	Spectrogram 1	1	10117.819	10118.7609	0.942	37.819	585.5	1263.2	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X	yelp	AH	RS	3	1	No		yelp		
935	Spectrogram 1	1	10103.482	10104.4239	0.942	23.482	177.6	1065.8	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	X			RS	3	1	No				
36	Spectrogram 1	1	292.285	294.73796	2.453	52.285	64.5	1083.9	TEST__0__20180401_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180401_220801.wav	Y	bark		RS	3	03-Feb	No				
89	Spectrogram 1	1	821.929	822.57658	0.648	101.929	87.1	1279	TEST__0__20180404_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180404_020801.wav	Y	bark	AH	RS	3	1	No		bark		
536	Spectrogram 1	1	5619.533	5620.2984	0.765	99.533	135.5	1219.4	TEST__0__20180419_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180419_180801.wav	Y	bark	AH	RS	2	1	No		bark	RS	
575	Spectrogram 1	1	5887.163	5892.948761	5.786	7.163	129	754.8	TEST__0__20180420_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180420_200801.wav	Y	"bark, yelp"		RS	3	series	No		faint		
689	Spectrogram 1	1	7274.614	7275.4186	0.805	74.614	112.2	1375	TEST__0__20180424_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180424_020801.wav	Y	bark		RS	1	1	No			RS	
764	Spectrogram 1	1	8040.667	8043.6106	2.944	0.667	488.2	957.2	TEST__0__20180425_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180425_200801.wav	Y	"bark, yelp"	faint and higher frequency but audible	RS	3	series	No				
788	Spectrogram 1	1	8484.379	8485.3994	1.02	84.379	244.1	1265.5	TEST__0__20180426_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180426_140801.wav	Y	bark		RS	2	1	No			RS	
795	Spectrogram 1	1	8544.293	8548.8654	4.572	24.293	199.1	1535.3	TEST__0__20180426_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180426_200801.wav	Y	bark	they look like clicks but they are barks. Harmonics are blurred into a continuous vertical line. 	RS	3	series	No				
799	Spectrogram 1	1	8533.319	8539.6378	6.319	13.319	327.6	1490.4	TEST__0__20180426_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180426_200801.wav	Y	bark		RS	3	series	No				
808	Spectrogram 1	1	8679.486	8680.2906	0.805	39.486	128.5	1194.9	TEST__0__20180427_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180427_020801.wav	Y	bark		RS	2	1	No			RS	
924	Spectrogram 1	1	10063.983	10064.709	0.726	103.983	52.6	1230.3	TEST__0__20180430_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_100801.wav	Y	bark	AH	RS	3	1	No		bark		
927	Spectrogram 1	1	10080.687	10081.9429	1.256	0.687	42.8	786.2	TEST__0__20180430_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180430_140801.wav	Y	"bark, yelp"		RS	3	1	No				
