Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Begin File	Begin Date	Begin Hour	Species	Call type	Comments	Quantity
859	Spectrogram 1	1	33826.11754	33826.11754	1489.286	1489.286	0	67145740.220515201332.wav		9	RS	YELP		
860	Spectrogram 1	1	33826.79191	33826.79191	1296.429	1296.429	0	67145740.220515201332.wav		9	RS	YELP		
861	Spectrogram 1	1	33827.57576	33827.57576	1350	1350	0	67145740.220515201332.wav		9	RS	YELP		
862	Spectrogram 1	1	33828.28867	33828.28867	1392.857	1392.857	0	67145740.220515201332.wav		9	RS	YELP		
863	Spectrogram 1	1	33829.06901	33829.06901	1392.857	1392.857	0	67145740.220515201332.wav		9	RS	YELP		
864	Spectrogram 1	1	33963.42267	33963.42267	1275	1275	0	67145740.220515201832.wav		9	RS	YELP		
865	Spectrogram 1	1	33964.9641	33964.9641	1253.571	1253.571	0	67145740.220515201832.wav		9	RS	YELP		
866	Spectrogram 1	1	33966.16834	33966.16834	1350	1350	0	67145740.220515201832.wav		9	RS	YELP		
867	Spectrogram 1	1	33967.31125	33967.31125	1264.286	1264.286	0	67145740.220515201832.wav		9	RS	YELP		
868	Spectrogram 1	1	33968.2361	33968.2361	1360.714	1360.714	0	67145740.220515201832.wav		9	RS	YELP		
869	Spectrogram 1	1	33969.12242	33969.12242	1339.286	1339.286	0	67145740.220515201832.wav		9	RS	YELP		
870	Spectrogram 1	1	33969.89314	33969.89314	1371.429	1371.429	0	67145740.220515201832.wav		9	RS	YELP		
871	Spectrogram 1	1	33970.76019	33970.76019	1350	1350	0	67145740.220515201832.wav		9	RS	YELP		
872	Spectrogram 1	1	33971.5309	33971.5309	1403.571	1403.571	0	67145740.220515201832.wav		9	RS	YELP		
873	Spectrogram 1	1	33972.28235	33972.28235	1382.143	1382.143	0	67145740.220515201832.wav		9	RS	YELP		
874	Spectrogram 1	1	33973.09684	33973.09684	1307.143	1307.143	0	67145740.220515201832.wav		9	RS	YELP		
875	Spectrogram 1	1	33973.88682	33973.88682	1285.714	1285.714	0	67145740.220515201832.wav		9	RS	YELP		
876	Spectrogram 1	1	33974.5612	33974.5612	1392.857	1392.857	0	67145740.220515201832.wav		9	RS	YELP		
877	Spectrogram 1	1	33975.40898	33975.40898	1210.714	1210.714	0	67145740.220515201832.wav		9	RS	YELP		
878	Spectrogram 1	1	33976.1797	33976.1797	1317.857	1317.857	0	67145740.220515201832.wav		9	RS	YELP		
879	Spectrogram 1	1	33976.94077	33976.94077	1403.571	1403.571	0	67145740.220515201832.wav		9	RS	YELP		
880	Spectrogram 1	1	33977.66332	33977.66332	1425	1425	0	67145740.220515201832.wav		9	RS	YELP		
881	Spectrogram 1	1	33978.46293	33978.46293	1489.286	1489.286	0	67145740.220515201832.wav		9	RS	YELP		
882	Spectrogram 1	1	33979.21264	33979.21264	1382.143	1382.143	0	67145740.220515201832.wav		9	RS	YELP		
883	Spectrogram 1	1	33980.01225	33980.01225	1275	1275	0	67145740.220515201832.wav		9	RS	YELP		
884	Spectrogram 1	1	33980.74443	33980.74443	1328.571	1328.571	0	67145740.220515201832.wav		9	RS	YELP		
885	Spectrogram 1	1	33981.49588	33981.49588	1317.857	1317.857	0	67145740.220515201832.wav		9	RS	YELP		
886	Spectrogram 1	1	34141.23401	34141.23401	1189.286	1189.286	0	67145740.220515201832.wav		9	RS	YELP		
887	Spectrogram 1	1	34142.92958	34142.92958	1200	1200	0	67145740.220515201832.wav		9	RS	YELP		
888	Spectrogram 1	1	34144.23979	34144.23979	1221.429	1221.429	0	67145740.220515201832.wav		9	RS	YELP		
889	Spectrogram 1	1	34145.34769	34145.34769	1275	1275	0	67145740.220515201832.wav		9	RS	YELP		
890	Spectrogram 1	1	34146.3067	34146.3067	1296.429	1296.429	0	67145740.220515201832.wav		9	RS	YELP		
891	Spectrogram 1	1	34147.16412	34147.16412	1296.429	1296.429	0	67145740.220515201832.wav		9	RS	YELP		
892	Spectrogram 1	1	34148.05044	34148.05044	1232.143	1232.143	0	67145740.220515201832.wav		9	RS	YELP		
893	Spectrogram 1	1	34148.84042	34148.84042	1317.857	1317.857	0	67145740.220515201832.wav		9	RS	YELP		
894	Spectrogram 1	1	34149.61114	34149.61114	1285.714	1285.714	0	67145740.220515201832.wav		9	RS	YELP		
895	Spectrogram 1	1	34150.4852	34150.4852	1221.429	1221.429	0	67145740.220515201832.wav		9	RS	YELP		
896	Spectrogram 1	1	34151.27518	34151.27518	1307.143	1307.143	0	67145740.220515201832.wav		9	RS	YELP		
897	Spectrogram 1	1	34152.00736	34152.00736	1200	1200	0	67145740.220515201832.wav		9	RS	YELP		
898	Spectrogram 1	1	34152.77807	34152.77807	1382.143	1382.143	0	67145740.220515201832.wav		9	RS	YELP		
899	Spectrogram 1	1	34153.50061	34153.50061	1317.857	1317.857	0	67145740.220515201832.wav		9	RS	YELP		
900	Spectrogram 1	1	34154.25557	34154.25557	1339.286	1339.286	0	67145740.220515201832.wav		9	RS	YELP		
901	Spectrogram 1	1	34154.97811	34154.97811	1350	1350	0	67145740.220515201832.wav		9	RS	YELP		
902	Spectrogram 1	1	34155.72955	34155.72955	1382.143	1382.143	0	67145740.220515201832.wav		9	RS	YELP		
903	Spectrogram 1	1	34156.35576	34156.35576	1232.143	1232.143	0	67145740.220515201832.wav		9	RS	YELP		
904	Spectrogram 1	1	34157.20354	34157.20354	1307.143	1307.143	0	67145740.220515201832.wav		9	RS	YELP		
905	Spectrogram 1	1	34157.88755	34157.88755	1285.714	1285.714	0	67145740.220515201832.wav		9	RS	YELP		
906	Spectrogram 1	1	34158.53302	34158.53302	1275	1275	0	67145740.220515201832.wav		9	RS	YELP		
907	Spectrogram 1	1	34159.34227	34159.34227	1296.429	1296.429	0	67145740.220515201832.wav		9	RS	YELP		
908	Spectrogram 1	1	34207.47241	34207.47241	1317.857	1317.857	0	67145740.220515202332.wav		9	RS	YELP		
909	Spectrogram 1	1	34208.89823	34208.89823	1264.286	1264.286	0	67145740.220515202332.wav		9	RS	YELP		
910	Spectrogram 1	1	34210.16027	34210.16027	1242.857	1242.857	0	67145740.220515202332.wav		9	RS	YELP		
911	Spectrogram 1	1	34211.25854	34211.25854	1242.857	1242.857	0	67145740.220515202332.wav		9	RS	YELP		
912	Spectrogram 1	1	34212.3279	34212.3279	1296.429	1296.429	0	67145740.220515202332.wav		9	RS	YELP		
913	Spectrogram 1	1	34213.34909	34213.34909	1307.143	1307.143	0	67145740.220515202332.wav		9	RS	YELP		
914	Spectrogram 1	1	34214.22578	34214.22578	1328.571	1328.571	0	67145740.220515202332.wav		9	RS	YELP		
915	Spectrogram 1	1	34215.08933	34215.08933	1296.429	1296.429	0	67145740.220515202332.wav		9	RS	YELP		
916	Spectrogram 1	1	34215.98529	34215.98529	1317.857	1317.857	0	67145740.220515202332.wav		9	RS	YELP		
917	Spectrogram 1	1	34216.85234	34216.85234	1382.143	1382.143	0	67145740.220515202332.wav		9	RS	YELP		
918	Spectrogram 1	1	34218.41303	34218.41303	1296.429	1296.429	0	67145740.220515202332.wav		9	RS	YELP		
919	Spectrogram 1	1	34219.22228	34219.22228	1350	1350	0	67145740.220515202332.wav		9	RS	YELP		
920	Spectrogram 1	1	34219.98336	34219.98336	1360.714	1360.714	0	67145740.220515202332.wav		9	RS	YELP		
921	Spectrogram 1	1	34221.5712	34221.5712	1296.429	1296.429	0	67145740.220515202332.wav		9	RS	YELP		
922	Spectrogram 1	1	34222.33228	34222.33228	1189.286	1189.286	0	67145740.220515202332.wav		9	RS	YELP		
923	Spectrogram 1	1	34223.88684	34223.88684	1146.429	1146.429	0	67145740.220515202332.wav		9	RS	YELP		
924	Spectrogram 1	1	34224.68645	34224.68645	1221.429	1221.429	0	67145740.220515202332.wav		9	RS	YELP		
925	Spectrogram 1	1	34225.33192	34225.33192	1210.714	1210.714	0	67145740.220515202332.wav		9	RS	YELP		
926	Spectrogram 1	1	34226.0352	34226.0352	1232.143	1232.143	0	67145740.220515202332.wav		9	RS	YELP		
929	Spectrogram 1	1	34380.36872	34380.36872	1178.571	1178.571	0	67145740.220515202332.wav		9	RS	YELP		
930	Spectrogram 1	1	34381.82344	34381.82344	1253.571	1253.571	0	67145740.220515202332.wav		9	RS	YELP		
931	Spectrogram 1	1	34383.11438	34383.11438	1264.286	1264.286	0	67145740.220515202332.wav		9	RS	YELP		
932	Spectrogram 1	1	34384.23192	34384.23192	1350	1350	0	67145740.220515202332.wav		9	RS	YELP		
933	Spectrogram 1	1	34385.25311	34385.25311	1210.714	1210.714	0	67145740.220515202332.wav		9	RS	YELP		
934	Spectrogram 1	1	34386.1298	34386.1298	1253.571	1253.571	0	67145740.220515202332.wav		9	RS	YELP		
935	Spectrogram 1	1	34387.01612	34387.01612	1350	1350	0	67145740.220515202332.wav		9	RS	YELP		
936	Spectrogram 1	1	34387.7807	34387.7807	1371.429	1371.429	0	67145740.220515202332.wav		9	RS	YELP		
937	Spectrogram 1	1	34388.63812	34388.63812	1371.429	1371.429	0	67145740.220515202332.wav		9	RS	YELP		
938	Spectrogram 1	1	34389.4281	34389.4281	1275	1275	0	67145740.220515202332.wav		9	RS	YELP		
939	Spectrogram 1	1	34390.34332	34390.34332	1210.714	1210.714	0	67145740.220515202332.wav		9	RS	YELP		
940	Spectrogram 1	1	34391.06586	34391.06586	1253.571	1253.571	0	67145740.220515202332.wav		9	RS	YELP		
941	Spectrogram 1	1	34391.90401	34391.90401	1221.429	1221.429	0	67145740.220515202332.wav		9	RS	YELP		
942	Spectrogram 1	1	34392.62481	34392.62481	1350	1350	0	67145740.220515202332.wav		9	RS	YELP		
943	Spectrogram 1	1	34393.30881	34393.30881	1392.857	1392.857	0	67145740.220515202332.wav		9	RS	YELP		
944	Spectrogram 1	1	34394.04099	34394.04099	1285.714	1285.714	0	67145740.220515202332.wav		9	RS	YELP		
945	Spectrogram 1	1	34394.7828	34394.7828	1328.571	1328.571	0	67145740.220515202332.wav		9	RS	YELP		
946	Spectrogram 1	1	34395.52461	34395.52461	1296.429	1296.429	0	67145740.220515202332.wav		9	RS	YELP		
947	Spectrogram 1	1	34396.29533	34396.29533	1328.571	1328.571	0	67145740.220515202332.wav		9	RS	YELP		
948	Spectrogram 1	1	34396.98984	34396.98984	1275	1275	0	67145740.220515202332.wav		9	RS	YELP		
949	Spectrogram 1	1	34397.80872	34397.80872	1210.714	1210.714	0	67145740.220515202332.wav		9	RS	YELP		
950	Spectrogram 1	1	34398.50237	34398.50237	1317.857	1317.857	0	67145740.220515202332.wav		9	RS	YELP		
953	Spectrogram 1	1	34437.57926	34437.57926	589.286	589.286	0	67145740.220515202332.wav		9	RS	GROWL		
956	Spectrogram 1	1	34583.4717	34583.4717	1414.286	1414.286	0	67145740.220515202832.wav		9	RS	YELP		
957	Spectrogram 1	1	34584.91679	34584.91679	1221.429	1221.429	0	67145740.220515202832.wav		9	RS	YELP		
958	Spectrogram 1	1	34586.16919	34586.16919	1275	1275	0	67145740.220515202832.wav		9	RS	YELP		
959	Spectrogram 1	1	34587.10368	34587.10368	1328.571	1328.571	0	67145740.220515202832.wav		9	RS	YELP		
961	Spectrogram 1	1	34588.06096	34588.06096	1275	1275	0	67145740.220515202832.wav		9	RS	YELP		
962	Spectrogram 1	1	34588.95691	34588.95691	1264.286	1264.286	0	67145740.220515202832.wav		9	RS	YELP		
963	Spectrogram 1	1	34589.82396	34589.82396	1350	1350	0	67145740.220515202832.wav		9	RS	YELP		
964	Spectrogram 1	1	34591.4591	34591.4591	1242.857	1242.857	0	67145740.220515202832.wav		9	RS	YELP		
965	Spectrogram 1	1	34592.18164	34592.18164	1285.714	1285.714	0	67145740.220515202832.wav		9	RS	YELP		
966	Spectrogram 1	1	34592.88492	34592.88492	1339.286	1339.286	0	67145740.220515202832.wav		9	RS	YELP		
967	Spectrogram 1	1	34593.59783	34593.59783	1317.857	1317.857	0	67145740.220515202832.wav		9	RS	YELP		
968	Spectrogram 1	1	34594.3011	34594.3011	1189.286	1189.286	0	67145740.220515202832.wav		9	RS	YELP		
969	Spectrogram 1	1	34595.01749	34595.01749	1328.571	1328.571	0	67145740.220515202832.wav		9	RS	YELP		
970	Spectrogram 1	1	34595.7015	34595.7015	1382.143	1382.143	0	67145740.220515202832.wav		9	RS	YELP		
971	Spectrogram 1	1	34596.39514	34596.39514	1371.429	1371.429	0	67145740.220515202832.wav		9	RS	YELP		
972	Spectrogram 1	1	34597.07915	34597.07915	1253.571	1253.571	0	67145740.220515202832.wav		9	RS	YELP		
973	Spectrogram 1	1	34597.71499	34597.71499	1285.714	1285.714	0	67145740.220515202832.wav		9	RS	YELP		
974	Spectrogram 1	1	34598.47607	34598.47607	1285.714	1285.714	0	67145740.220515202832.wav		9	RS	YELP		
975	Spectrogram 1	1	34599.16008	34599.16008	1264.286	1264.286	0	67145740.220515202832.wav		9	RS	YELP		
976	Spectrogram 1	1	34599.92029	34599.92029	1296.429	1296.429	0	67145740.220515202832.wav		9	RS	YELP		
977	Spectrogram 1	1	34600.61393	34600.61393	1360.714	1360.714	0	67145740.220515202832.wav		9	RS	YELP		
978	Spectrogram 1	1	34602.10719	34602.10719	1371.429	1371.429	0	67145740.220515202832.wav		9	RS	YELP		
979	Spectrogram 1	1	34602.85864	34602.85864	1296.429	1296.429	0	67145740.220515202832.wav		9	RS	YELP		
980	Spectrogram 1	1	34603.59344	34603.59344	1296.429	1296.429	0	67145740.220515202832.wav		9	RS	YELP		
983	Spectrogram 1	1	34802.48204	34802.48204	1253.571	1253.571	0	67145740.220515202832.wav		9	RS	YELP		
984	Spectrogram 1	1	34804.0909	34804.0909	1242.857	1242.857	0	67145740.220515203332.wav		9	RS	YELP		
985	Spectrogram 1	1	34805.18917	34805.18917	1392.857	1392.857	0	67145740.220515203332.wav		9	RS	YELP		
986	Spectrogram 1	1	34806.22963	34806.22963	1328.571	1328.571	0	67145740.220515203332.wav		9	RS	YELP		
987	Spectrogram 1	1	34807.17375	34807.17375	1339.286	1339.286	0	67145740.220515203332.wav		9	RS	YELP		
988	Spectrogram 1	1	34808.04344	34808.04344	1253.571	1253.571	0	67145740.220515203332.wav		9	RS	YELP		
989	Spectrogram 1	1	34808.91049	34808.91049	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
990	Spectrogram 1	1	34809.64267	34809.64267	1328.571	1328.571	0	67145740.220515203332.wav		9	RS	YELP		
991	Spectrogram 1	1	34810.47118	34810.47118	1478.571	1478.571	0	67145740.220515203332.wav		9	RS	YELP		
992	Spectrogram 1	1	34811.213	34811.213	1521.429	1521.429	0	67145740.220515203332.wav		9	RS	YELP		
993	Spectrogram 1	1	34812.08968	34812.08968	1339.286	1339.286	0	67145740.220515203332.wav		9	RS	YELP		
994	Spectrogram 1	1	34812.85076	34812.85076	1371.429	1371.429	0	67145740.220515203332.wav		9	RS	YELP		
995	Spectrogram 1	1	34814.48503	34814.48503	1275	1275	0	67145740.220515203332.wav		9	RS	YELP		
996	Spectrogram 1	1	34815.16903	34815.16903	1339.286	1339.286	0	67145740.220515203332.wav		9	RS	YELP		
997	Spectrogram 1	1	34815.93712	34815.93712	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
998	Spectrogram 1	1	34816.66929	34816.66929	1210.714	1210.714	0	67145740.220515203332.wav		9	RS	YELP		
999	Spectrogram 1	1	34817.36294	34817.36294	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1000	Spectrogram 1	1	34818.11438	34818.11438	1425	1425	0	67145740.220515203332.wav		9	RS	YELP		
1001	Spectrogram 1	1	34818.79839	34818.79839	1457.143	1457.143	0	67145740.220515203332.wav		9	RS	YELP		
1002	Spectrogram 1	1	34819.63654	34819.63654	1328.571	1328.571	0	67145740.220515203332.wav		9	RS	YELP		
1004	Spectrogram 1	1	34919.19687	34919.19687	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1005	Spectrogram 1	1	34920.59379	34920.59379	1275	1275	0	67145740.220515203332.wav		9	RS	YELP		
1006	Spectrogram 1	1	34921.72096	34921.72096	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1007	Spectrogram 1	1	34922.72288	34922.72288	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1008	Spectrogram 1	1	34923.63811	34923.63811	1275	1275	0	67145740.220515203332.wav		9	RS	YELP		
1009	Spectrogram 1	1	34924.50516	34924.50516	1285.714	1285.714	0	67145740.220515203332.wav		9	RS	YELP		
1010	Spectrogram 1	1	34925.3976	34925.3976	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1011	Spectrogram 1	1	34926.21648	34926.21648	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1012	Spectrogram 1	1	34927.00647	34927.00647	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1013	Spectrogram 1	1	34927.74828	34927.74828	1232.143	1232.143	0	67145740.220515203332.wav		9	RS	YELP		
1014	Spectrogram 1	1	34928.45155	34928.45155	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1015	Spectrogram 1	1	34929.22226	34929.22226	1371.429	1371.429	0	67145740.220515203332.wav		9	RS	YELP		
1016	Spectrogram 1	1	34929.92554	34929.92554	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1017	Spectrogram 1	1	34930.67699	34930.67699	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1018	Spectrogram 1	1	34931.40916	34931.40916	1328.571	1328.571	0	67145740.220515203332.wav		9	RS	YELP		
1019	Spectrogram 1	1	34932.19302	34932.19302	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1020	Spectrogram 1	1	34932.88667	34932.88667	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1021	Spectrogram 1	1	34933.57067	34933.57067	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1022	Spectrogram 1	1	34935.66648	34935.66648	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1023	Spectrogram 1	1	34936.37939	34936.37939	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1024	Spectrogram 1	1	34936.99596	34936.99596	1285.714	1285.714	0	67145740.220515203332.wav		9	RS	YELP		
1025	Spectrogram 1	1	34937.69924	34937.69924	1253.571	1253.571	0	67145740.220515203332.wav		9	RS	YELP		
1026	Spectrogram 1	1	34938.37361	34938.37361	1285.714	1285.714	0	67145740.220515203332.wav		9	RS	YELP		
1027	Spectrogram 1	1	34939.13469	34939.13469	1403.571	1403.571	0	67145740.220515203332.wav		9	RS	YELP		
1029	Spectrogram 1	1	35009.20915	35009.20915	1221.429	1221.429	0	67145740.220515203332.wav		9	RS	YELP		
1030	Spectrogram 1	1	35010.22071	35010.22071	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1031	Spectrogram 1	1	35011.1552	35011.1552	1285.714	1285.714	0	67145740.220515203332.wav		9	RS	YELP		
1032	Spectrogram 1	1	35012.07042	35012.07042	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1033	Spectrogram 1	1	35013.01454	35013.01454	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1034	Spectrogram 1	1	35013.87196	35013.87196	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1035	Spectrogram 1	1	35014.77142	35014.77142	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1036	Spectrogram 1	1	35015.62883	35015.62883	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1037	Spectrogram 1	1	35016.35138	35016.35138	1307.143	1307.143	0	67145740.220515203332.wav		9	RS	YELP		
1038	Spectrogram 1	1	35017.16063	35017.16063	1328.571	1328.571	0	67145740.220515203332.wav		9	RS	YELP		
1039	Spectrogram 1	1	35017.91207	35017.91207	1232.143	1232.143	0	67145740.220515203332.wav		9	RS	YELP		
1040	Spectrogram 1	1	35018.66352	35018.66352	1232.143	1232.143	0	67145740.220515203332.wav		9	RS	YELP		
1041	Spectrogram 1	1	35019.39569	35019.39569	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1042	Spectrogram 1	1	35020.14013	35020.14013	1242.857	1242.857	0	67145740.220515203332.wav		9	RS	YELP		
1043	Spectrogram 1	1	35020.84341	35020.84341	1275	1275	0	67145740.220515203332.wav		9	RS	YELP		
1044	Spectrogram 1	1	35021.57558	35021.57558	1135.714	1135.714	0	67145740.220515203332.wav		9	RS	YELP		
1045	Spectrogram 1	1	35022.16325	35022.16325	1210.714	1210.714	0	67145740.220515203332.wav		9	RS	YELP		
1046	Spectrogram 1	1	35022.84726	35022.84726	1221.429	1221.429	0	67145740.220515203332.wav		9	RS	YELP		
1047	Spectrogram 1	1	35023.55054	35023.55054	1253.571	1253.571	0	67145740.220515203332.wav		9	RS	YELP		
1048	Spectrogram 1	1	35024.29235	35024.29235	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1049	Spectrogram 1	1	35082.87528	35082.87528	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1050	Spectrogram 1	1	35084.49378	35084.49378	1339.286	1339.286	0	67145740.220515203332.wav		9	RS	YELP		
1051	Spectrogram 1	1	35085.85216	35085.85216	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1052	Spectrogram 1	1	35087.01786	35087.01786	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1053	Spectrogram 1	1	35087.94272	35087.94272	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1054	Spectrogram 1	1	35088.73533	35088.73533	1200	1200	0	67145740.220515203332.wav		9	RS	YELP		
1055	Spectrogram 1	1	35089.56385	35089.56385	1317.857	1317.857	0	67145740.220515203332.wav		9	RS	YELP		
1056	Spectrogram 1	1	35090.44053	35090.44053	1221.429	1221.429	0	67145740.220515203332.wav		9	RS	YELP		
1057	Spectrogram 1	1	35091.27868	35091.27868	1167.857	1167.857	0	67145740.220515203332.wav		9	RS	YELP		
1058	Spectrogram 1	1	35092.00122	35092.00122	1028.571	1028.571	0	67145740.220515203332.wav		9	RS	YELP		
1059	Spectrogram 1	1	35092.72377	35092.72377	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1060	Spectrogram 1	1	35093.38851	35093.38851	1285.714	1285.714	0	67145740.220515203332.wav		9	RS	YELP		
1062	Spectrogram 1	1	35094.78367	35094.78367	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1063	Spectrogram 1	1	35095.54475	35095.54475	1167.857	1167.857	0	67145740.220515203332.wav		9	RS	YELP		
1064	Spectrogram 1	1	35096.20949	35096.20949	1296.429	1296.429	0	67145740.220515203332.wav		9	RS	YELP		
1065	Spectrogram 1	1	35096.93203	35096.93203	1264.286	1264.286	0	67145740.220515203332.wav		9	RS	YELP		
1066	Spectrogram 1	1	35097.59677	35097.59677	1339.286	1339.286	0	67145740.220515203332.wav		9	RS	YELP		
1067	Spectrogram 1	1	35098.32895	35098.32895	1350	1350	0	67145740.220515203332.wav		9	RS	YELP		
1068	Spectrogram 1	1	35099.03222	35099.03222	1189.286	1189.286	0	67145740.220515203332.wav		9	RS	YELP		
1069	Spectrogram 1	1	35099.77579	35099.77579	1221.429	1221.429	0	67145740.220515203332.wav		9	RS	YELP		
1070	Spectrogram 1	1	35100.4598	35100.4598	1189.286	1189.286	0	67145740.220515203332.wav		9	RS	YELP		
1071	Spectrogram 1	1	35101.21124	35101.21124	1146.429	1146.429	0	67145740.220515203332.wav		9	RS	YELP		
1072	Spectrogram 1	1	35101.92415	35101.92415	1232.143	1232.143	0	67145740.220515203332.wav		9	RS	YELP		
1073	Spectrogram 1	1	35102.57663	35102.57663	1232.143	1242.857	0	67145740.220515203332.wav		9	RS	YELP		
1074	Spectrogram 1	1	35103.36661	35103.36661	1296.429	1296.429	0	67145740.220515203832.wav		9	RS	YELP		
1075	Spectrogram 1	1	35104.10842	35104.10842	1296.429	1296.429	0	67145740.220515203832.wav		9	RS	YELP		
1076	Spectrogram 1	1	35104.85023	35104.85023	1307.143	1307.143	0	67145740.220515203832.wav		9	RS	YELP		
1077	Spectrogram 1	1	35105.60167	35105.60167	1317.857	1317.857	0	67145740.220515203832.wav		9	RS	YELP		
1078	Spectrogram 1	1	35107.1431	35107.1431	1307.143	1307.143	0	67145740.220515203832.wav		9	RS	YELP		
1079	Spectrogram 1	1	35108.72306	35108.72306	1264.286	1264.286	0	67145740.220515203832.wav		9	RS	YELP		
1080	Spectrogram 1	1	35109.40707	35109.40707	1285.714	1285.714	0	67145740.220515203832.wav		9	RS	YELP		
1081	Spectrogram 1	1	35110.19705	35110.19705	1253.571	1253.571	0	67145740.220515203832.wav		9	RS	YELP		
1082	Spectrogram 1	1	35110.95813	35110.95813	1285.714	1285.714	0	67145740.220515203832.wav		9	RS	YELP		
1103	Spectrogram 1	1	37739.59537	37739.59537	889.286	889.286	0	67145740.220515211832.wav		10	RS	YELP		
1104	Spectrogram 1	1	37741.14643	37741.14643	900	900	0	67145740.220515211832.wav		10	RS	YELP		
1105	Spectrogram 1	1	37742.4181	37742.4181	1114.286	1114.286	0	67145740.220515211832.wav		10	RS	YELP		
1106	Spectrogram 1	1	37744.29672	37744.29672	1125	1125	0	67145740.220515211832.wav		10	RS	YELP		
1107	Spectrogram 1	1	38262.28237	38262.28237	1103.571	1103.571	0	67145740.220515213332.wav		10	RS	YELP		
1108	Spectrogram 1	1	38263.66965	38263.66965	1178.571	1178.571	0	67145740.220515213332.wav		10	RS	YELP		
1109	Spectrogram 1	1	38264.70048	38264.70048	1167.857	1167.857	0	67145740.220515213332.wav		10	RS	YELP		
1110	Spectrogram 1	1	38265.84691	38265.84691	1200	1200	0	67145740.220515213332.wav		10	RS	YELP		
1111	Spectrogram 1	1	38267.93747	38267.93747	1146.429	1146.429	0	67145740.220515213332.wav		10	RS	YELP		
1112	Spectrogram 1	1	38268.94903	38268.94903	1264.286	1264.286	0	67145740.220515213332.wav		10	RS	YELP		
1113	Spectrogram 1	1	38439.80557	38439.80557	889.286	889.286	0	67145740.220515213832.wav		10	RS	YELP		
1124	Spectrogram 1	1	40230.67611	40230.67611	1703.571	1703.571	0	67145740.220515220832.wav		11	RS	YELP		
1125	Spectrogram 1	1	40231.97669	40231.97669	1328.571	1328.571	0	67145740.220515220832.wav		11	RS	YELP		
1126	Spectrogram 1	1	40232.57988	40232.57988	600	600	0	67145740.220515220832.wav		11	RS	BARK		
1127	Spectrogram 1	1	40233.19645	40233.19645	942.857	942.857	0	67145740.220515220832.wav		11	RS	BARK		
1128	Spectrogram 1	1	40233.00377	40233.00377	1017.857	1017.857	0	67145740.220515220832.wav		11	RS	YELP		
1138	Spectrogram 1	1	43082.73077	43082.73077	1451.957	1451.957	0	67145740.220515225332.wav		11	RS	YELP		
1165	Spectrogram 1	1	45330.55788	45334.77753	970.213	1480.851	4.2197	67145740.220515233332.wav		12	RS	YELP		7
1181	Spectrogram 1	1	48146.72796	48146.72796	1221.429	1221.429	0	67145740.220516001832.wav		13	RS	YELP		
1182	Spectrogram 1	1	48151.1149	48151.1149	1189.286	1189.286	0	67145740.220516001832.wav		13	RS	YELP		
1183	Spectrogram 1	1	48151.84708	48151.84708	1189.286	1189.286	0	67145740.220516001832.wav		13	RS	YELP		
1184	Spectrogram 1	1	48154.83359	48154.83359	1221.429	1221.429	0	67145740.220516001832.wav		13	RS	YELP		
1185	Spectrogram 1	1	48152.58889	48152.58889	1232.143	1232.143	0	67145740.220516001832.wav		13	RS	YELP		
1186	Spectrogram 1	1	48156.25941	48156.25941	1200	1200	0	67145740.220516001832.wav		13	RS	YELP		
