Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species_ID	Validation#	No.of_Calls	Ship_Noise	Ship_Size	Comments	WH ID	WH Comment
1142	Spectrogram 1	1	8286.064	8287.2022	1.138	6.064	560.4	1285.7	TEST__0__20180519_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180519_180801.wav	X			RS	3	1	No				
1143	Spectrogram 1	1	8283.12	8284.0619	0.942	3.12	494.5	1081.3	TEST__0__20180519_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180519_180801.wav	X			RS	3	1	No				
1148	Spectrogram 1	1	8479.227	8480.9539	1.727	79.227	491.2	1275.8	TEST__0__20180519_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180519_220801.wav	X			RS	1	2	No			RS	
1151	Spectrogram 1	1	8567.138	8568.649	1.511	47.138	544	1275.8	TEST__0__20180520_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_000801.wav	X			RS	3	1	No				
1153	Spectrogram 1	1	8737.486	8738.6046	1.119	97.486	276.9	626.4	TEST__0__20180520_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_020801.wav	X			RS	3	1	No				
1154	Spectrogram 1	1	8741.803	8742.6665	0.864	101.803	244	685.7	TEST__0__20180520_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_020801.wav	X			RS	3	1	No				
1163	Spectrogram 1	1	8898.482	8899.5024	1.02	18.482	90.3	1443.9	TEST__0__20180520_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_060801.wav	X			RS	2	02-Jan	No			RS	
1175	Spectrogram 1	1	9003.827	9004.9456	1.119	3.827	522.4	1135	TEST__0__20180520_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_140801.wav	X			RS	3	1	No				
1179	Spectrogram 1	1	9007.987	9009.3214	1.334	7.987	360.3	1071.9	TEST__0__20180520_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_140801.wav	X			RS	3	1	No				
1182	Spectrogram 1	1	9037.506	9038.7227	1.217	37.506	774.7	1360.2	TEST__0__20180520_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_140801.wav	X			RS	2	1	No			RS	
1195	Spectrogram 1	1	9125.141	9126.0829	0.942	5.141	900.8	1315.1	TEST__0__20180520_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_200801.wav	X			RS	3	1	No				
1196	Spectrogram 1	1	9340.37	9341.1549	0.785	100.37	432.4	909.8	TEST__0__20180520_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_220801.wav	X			RS	3	1	No				
1199	Spectrogram 1	1	9346.899	9355.9456	9.047	106.899	486.4	909.8	TEST__0__20180520_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_220801.wav	X			RS	3	3	No				
1209	Spectrogram 1	1	9443.507	9444.3508	0.844	83.507	1180	1990.7	TEST__0__20180521_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180521_000801.wav	X			RS	3	1	No				
1212	Spectrogram 1	1	9578.878	9580.2124	1.334	98.878	513.4	1098.9	TEST__0__20180521_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180521_020801.wav	X			RS	3	02-Jan	No				
1355	Spectrogram 1	1	9918.882	9920.1576	1.276	78.882	223.3	1485.4	TEST__0__20180523_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_140801.wav	X	? weird sound	AH	RS	3	1	No		? weird sound		
1363	Spectrogram 1	1	10012.172	10013.2709	1.099	52.172	281.5	1058.2	TEST__0__20180523_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_160801.wav	X			RS	3	1	No				
1364	Spectrogram 1	1	9986.191	9987.4076	1.217	26.191	912.6	1553.4	TEST__0__20180523_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_160801.wav	X			RS	3	1	No				
1373	Spectrogram 1	1	10301.543	10302.8577	1.315	101.543	427.2	1757.2	TEST__0__20180523_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_220801.wav	X			RS	3	1	No				
1375	Spectrogram 1	1	10297.088	10298.5794	1.491	97.088	601.9	1650.5	TEST__0__20180523_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_220801.wav	X			RS	3	02-Jan	No				
1378	Spectrogram 1	1	10272.603	10273.4861	0.883	72.603	563.1	1300.9	TEST__0__20180523_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_220801.wav	X			RS	3	1	No				
1379	Spectrogram 1	1	10349.863	10350.8442	0.981	29.863	650.5	1679.6	TEST__0__20180524_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180524_000801.wav	X			RS	3	1	No				
1427	Spectrogram 1	1	10634.657	10635.6775	1.02	74.657	893.2	1543.7	TEST__0__20180524_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180524_160801.wav	X			RS	1	1	No			RS	
1454	Spectrogram 1	1	10732.876	10733.5628	0.687	52.876	456.3	1320.4	TEST__0__20180525_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_060801.wav	X		AH	RS	3	1	No		2nd sound		
1460	Spectrogram 1	1	10836.785	10838.2176	1.433	36.785	534	1048.5	TEST__0__20180525_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_080801.wav	X			RS	2	1	No			RS	
1461	Spectrogram 1	1	10826.88	10832.8456	5.966	26.88	514.6	961.1	TEST__0__20180525_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_080801.wav	X			RS	3	series	No				
1464	Spectrogram 1	1	10841.691	10842.4563	0.765	41.691	48.5	1349.5	TEST__0__20180525_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_080801.wav	X			RS	3	1	No				
1491	Spectrogram 1	1	11038.011	11038.8156	0.805	118.011	77.7	1805.8	TEST__0__20180525_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_160801.wav	X		AH	RS	3	1	No		or RS series?	RS	
1507	Spectrogram 1	1	11278.264	11279.6572	1.393	118.264	349.5	951.4	TEST__0__20180526_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180526_000801.wav	X			RS	2	2	No			RS	
1627	Spectrogram 1	1	11820.047	11821.2244	1.177	60.047	420.5	1037.8	TEST__0__20180527_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180527_220801.wav	X		AH	RS	1	1	No		non bio?	RS	
1628	Spectrogram 1	1	11817.82	11818.7227	0.903	57.82	421.3	1430.5	TEST__0__20180527_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180527_220801.wav	X			RS	2	1	No			RS	
1633	Spectrogram 1	1	11927.495	11928.6528	1.158	47.495	147	1587.3	TEST__0__20180528_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_000801.wav	X			RS	2	1	No			RS	
1651	Spectrogram 1	1	12013.305	12014.1292	0.824	13.305	450.7	1891.1	TEST__0__20180528_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_060801.wav	X			RS	3	1	No				
1701	Spectrogram 1	1	12275.174	12276.3514	1.177	35.174	374.9	1401.1	TEST__0__20180528_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_200801.wav	X			RS	3	2	No				
1703	Spectrogram 1	1	12416.132	12417.1524	1.02	56.132	88.8	2220	TEST__0__20180528_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_220801.wav	X			RS	1	1	No			RS	
1705	Spectrogram 1	1	12486.79	12487.6338	0.844	6.79	128.3	710.4	TEST__0__20180529_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_000801.wav	X			RS	2	1	No			RS	
1716	Spectrogram 1	1	12637.18	12638.2593	1.079	37.18	779.5	1766.1	TEST__0__20180529_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_060801.wav	X			RS	3	03-Feb	No				
1725	Spectrogram 1	1	12727.359	12728.5953	1.236	7.359	187.5	680.8	TEST__0__20180529_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_120801.wav	X			RS	2	1	No			RS	
1727	Spectrogram 1	1	12720.726	12722.0996	1.374	0.726	138.1	1401.1	TEST__0__20180529_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_120801.wav	X			RS	2	1	No			RS	
1728	Spectrogram 1	1	12747.586	12748.5084	0.922	27.586	157.9	1312.3	TEST__0__20180529_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_120801.wav	X			RS	3	1	No				
1735	Spectrogram 1	1	12880.536	12881.635	1.099	40.536	296	1095.2	TEST__0__20180529_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_160801.wav	X			RS	2	1	No			RS	
1738	Spectrogram 1	1	12865.084	12873.0905	8.006	25.084	177.6	1243.2	TEST__0__20180529_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_160801.wav	X			RS	3	series	No				
1739	Spectrogram 1	1	12853.992	12855.4637	1.472	13.992	98.7	1578.7	TEST__0__20180529_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180529_160801.wav	X			RS	3	1	No				
1758	Spectrogram 1	1	13125.678	13126.9143	1.236	45.678	99.1	1138.9	TEST__0__20180530_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_020801.wav	X			RS	2	02-Jan	No			RS	
1760	Spectrogram 1	1	13185.863	13187.1778	1.315	105.863	376.7	799.6	TEST__0__20180530_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_020801.wav	X			RS	2	1	No			RS	
1774	Spectrogram 1	1	13258.65	13260.632	1.982	58.65	370	1704.8	TEST__0__20180530_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_060801.wav	X			RS	3	2	No				
1790	Spectrogram 1	1	13322.63	13323.9055	1.275	2.63	753.3	1235.7	TEST__0__20180530_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_120801.wav	X			RS	3	1	No				
1792	Spectrogram 1	1	13339.862	13340.8236	0.962	19.862	601.3	1070.5	TEST__0__20180530_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_120801.wav	X			RS	3	1	No				
1798	Spectrogram 1	1	13483.941	13485.0595	1.119	43.941	766.5	1678.4	TEST__0__20180530_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_140801.wav	X			RS	3	1	No				
1799	Spectrogram 1	1	13491.908	13493.0462	1.138	51.908	911.9	1539.6	TEST__0__20180530_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_140801.wav	X			RS	3	1	No				
1805	Spectrogram 1	1	13611.285	13612.325	1.04	51.285	469.2	1856.8	TEST__0__20180530_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_160801.wav	X			RS	3	1	No				
1823	Spectrogram 1	1	13715.613	13717.0259	1.413	35.613	502.2	1698.2	TEST__0__20180530_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_220801.wav	X		AH	RS	1	1	No		unusual sound	RS	
1825	Spectrogram 1	1	13686.417	13687.6141	1.197	6.417	171.8	1433.9	TEST__0__20180530_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180530_220801.wav	X			RS	2	1	No			RS	
1855	Spectrogram 1	1	13913.446	13916.0167	2.571	113.446	416.3	1024.2	TEST__0__20180531_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180531_080801.wav	X			RS	3	3	No				
1861	Spectrogram 1	1	13925.789	13926.8487	1.06	5.789	462.6	1718.1	TEST__0__20180531_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180531_100801.wav	X			RS	3	1	No				
1876	Spectrogram 1	1	14104.774	14106.03	1.256	64.774	474.4	808.5	TEST__0__20180531_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180531_160801.wav	X			RS	3	1	No				
1	Spectrogram 1	1	70.831	71.635571	0.805	70.831	171.1	1223.7	TEST__0__20180501_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180501_020801.wav	Y	bark	AH	RS	3	1	No		good one	RS	
2	Spectrogram 1	1	101.901	104.667939	2.767	101.901	72.4	868.4	TEST__0__20180501_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180501_020801.wav	Y	"bark, yelp"		RS	3	03-Jan	No				
45	Spectrogram 1	1	791.477	792.20307	0.726	71.477	111.8	1256.6	TEST__0__20180502_040801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180502_040801.wav	Y	bark		RS	3	1	No				
155	Spectrogram 1	1	1654.111	1654.75858	0.648	94.111	138.8	1116.7	TEST__0__20180504_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180504_020801.wav	Y	bark		RS	3	1	No				
271	Spectrogram 1	1	2228.206609	2231.496931	3.29	68.207	72.5	771.4	TEST__0__20180505_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180505_140801.wav	Y	"bark, yelp"	I've shortened the selection box to be tighter around the barks	RS	3	series	No				
357	Spectrogram 1	1	2989.751	2990.8254	1.074	109.751	89.8	1299.1	TEST__0__20180506_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180506_200801.wav	Y	bark	faint	RS	3	02-Jan	No		very faint 2nd sound		
415	Spectrogram 1	1	3597.711	3598.4764	0.765	117.711	157.2	1270.7	TEST__0__20180508_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180508_020801.wav	Y	bark		RS	3	1	No				
416	Spectrogram 1	1	3539.968	3548.5828	8.615	59.968	39.3	1303.5	TEST__0__20180508_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180508_020801.wav	Y	bark	towards the end they are close and distorted.	RS	3	4	No		likclose to the recorder		
615	Spectrogram 1	1	4441.256	4443.8267	2.571	1.256	95.9	1490.4	TEST__0__20180511_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180511_140801.wav	Y	"bark, yelp"	AH	RS	3	3	No		yelp-bark-yelp		
742	Spectrogram 1	1	5521.746	5522.5506	0.805	1.746	46.3	1176.2	TEST__0__20180513_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180513_220801.wav	Y	bark	AH	RS	3	1	No		bark		
790	Spectrogram 1	1	6234.055	6237.6265	3.571	114.055	112.3	918.5	TEST__0__20180514_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180514_220801.wav	Y	bark	together with a BS call. The barks are faint.	RS	3	series	No				
840	Spectrogram 1	1	6651.973	6655.152	3.179	51.973	59.5	1281.9	TEST__0__20180515_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180515_140801.wav	Y	"bark, yelp"	faint	RS	3	series	No				
885	Spectrogram 1	1	7011.972	7012.7177	0.746	51.972	115.6	1100.2	TEST__0__20180516_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180516_100801.wav	Y	bark	close and distorted	RS	2	1	No			RS	
887	Spectrogram 1	1	6982.63	6983.5916	0.962	22.63	370	1632.2	TEST__0__20180516_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180516_100801.wav	Y	bark	loud BS across the signal	RS	3	1	No				
898	Spectrogram 1	1	7142.126	7145.05	2.924	62.126	191.6	1599.1	TEST__0__20180516_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180516_120801.wav	Y	"bark, yelp"		RS	3	series	No		good one		
921	Spectrogram 1	1	7349.971	7350.6971	0.726	29.971	66.1	1348	TEST__0__20180516_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180516_220801.wav	Y	bark	faint	RS	3	1	No				
993	Spectrogram 1	1	7706.853	7710.0909	3.238	26.853	138.8	931.7	TEST__0__20180518_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180518_020801.wav	Y	"bark, yelp"	faint	RS	3	series	No				
1160	Spectrogram 1	1	8766.888	8768.0458	1.158	6.888	59.3	1509.9	TEST__0__20180520_040801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180520_040801.wav	Y	bark	close and distorted	RS	2	1	No			RS	
1359	Spectrogram 1	1	9905.091	9905.9741	0.883	65.091	77.7	1320.4	TEST__0__20180523_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180523_140801.wav	Y	bark		RS	3	1	No				
1500	Spectrogram 1	1	11122.863	11123.7068	0.844	82.863	126.2	1708.7	TEST__0__20180525_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180525_200801.wav	Y	bark		RS	3	1	No				
1622	Spectrogram 1	1	11642.571	11647.6535	5.083	2.571	117.6	1744.1	TEST__0__20180527_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180527_200801.wav	Y	"bark, yelp"	series	RS	3	series	No				
1632	Spectrogram 1	1	11904.207	11909.12582	4.919	24.207	68.6	1401.1	TEST__0__20180528_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_000801.wav	Y	bark	I shortened the selection box	RS	3	series	No				
1652	Spectrogram 1	1	12096.558	12097.31282	0.755	96.558	147	1959.6	TEST__0__20180528_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_060801.wav	Y	bark	the first one is a bark. I've shortened the selection to exclude the potential growl.	RS	3	02-Jan	No		bark-growl?		
1657	Spectrogram 1	1	12177.746	12181.9651	4.219	57.746	78.4	2136	TEST__0__20180528_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_080801.wav	Y	bark		RS	3	3	No				
1660	Spectrogram 1	1	12129.086	12136.7784	7.692	9.086	19.6	2312.4	TEST__0__20180528_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_080801.wav	Y	"bark, yelp"	good series	RS	3	series	No				
1661	Spectrogram 1	1	12188.71698	12190.2127	1.496	68.717	264.6	1714.7	TEST__0__20180528_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_080801.wav	Y	bark	with a BS call overlapped. Not too loud. 	RS	3	03-Feb	No				
1665	Spectrogram 1	1	12140.518	12173.7466	33.229	20.518	58.8	2175.2	TEST__0__20180528_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180528_080801.wav	Y	"bark, yelp"	good series. Might benefit from breaking into two or three selections	RS	3	series	No		great one		
1874	Spectrogram 1	1	14109.602	14110.5439	0.942	69.602	33.4	1129.2	TEST__0__20180531_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180531_160801.wav	Y	bark	BS above	RS	3	1	No				
