Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species_ID	Validation#	No.of_Calls	Ship_Noise	Ship_Size	Comments	WH ID	WH Comment
172	Spectrogram 1	1	5864.457	5865.1046	0.648	104.457	89.2	1318.1	TEST__0__20180217_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180217_080801.wav	Y	bark		RS	2	1	No			RS	
180	Spectrogram 1	1	5888.784	5889.51	0.726	8.784	89.2	1201.4	TEST__0__20180218_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180218_140801.wav	Y	bark		RS	1	1	No			RS	
184	Spectrogram 1	1	6035.452	6039.2982	3.846	35.452	54.9	1935.9	TEST__0__20180219_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180219_220801.wav	Y	"bark, yelp"		RS	2	4	No			RS	
185	Spectrogram 1	1	6026.605	6029.5682	2.963	26.605	151	1379.9	TEST__0__20180219_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180219_220801.wav	Y	"bark, yelp"	only one bark. It looks like a vertical line. 	RS	2	4	No			RS	
186	Spectrogram 1	1	6022.935	6025.8393	2.904	22.935	68.7	2375.3	TEST__0__20180219_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180219_220801.wav	Y	bark	AH	RS	2	1	No		close up	RS	
192	Spectrogram 1	1	6300.791	6304.7158	3.925	60.791	157.9	1400.5	TEST__0__20180221_100801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180221_100801.wav	Y	"bark, yelp"	faint	RS	3	series	No				
224	Spectrogram 1	1	7054.01	7054.7165	0.706	94.01	144.8	1682.8	TEST__0__20180224_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180224_080801.wav	Y	bark		RS	2	1	No			RS	
237	Spectrogram 1	1	7218.931	7220.2066	1.276	18.931	93.1	1037.7	TEST__0__20180225_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180225_220801.wav	Y	bark		RS					?	RS	
283	Spectrogram 1	1	7558.456	7559.0447	0.589	118.456	79.8	1257.2	TEST__0__20180227_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180227_220801.wav	Y	bark		RS	1	1	No			RS	
343	Spectrogram 1	1	8258.365	8269.7859	11.421	98.365	93.1	964.5	TEST__0__20180305_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180305_080801.wav	Y	"bark, yelp"		RS	3	series	No				
370	Spectrogram 1	1	8455.631	8456.3571	0.726	55.631	166.3	1383.6	TEST__0__20180308_180801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180308_180801.wav	Y	bark	I think there are more barks before this one	RS	3	1	No				
374	Spectrogram 1	1	8752.198	8756.152053	3.954	112.198	66.5	1217.3	TEST__0__20180309_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180309_020801.wav	Y	"bark, yelp"	faint. I shortened the selection.	RS	3	series	No		ice noise in the background		
383	Spectrogram 1	1	8894.414	8895.1401	0.726	14.414	119.7	1476.7	TEST__0__20180310_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180310_060801.wav	Y	bark	many harmonics are visible. great. 	RS	2	1	No			RS	
478	Spectrogram 1	1	9706.010887	9708.455	2.444	106.011	71	1180.6	TEST__0__20180317_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180317_120801.wav	Y	"bark, yelp"	I shortened the selection	RS	3	series	No				
528	Spectrogram 1	1	10489.244	10489.794	0.55	49.244	82.8	1029.4	TEST__0__20180323_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180323_080801.wav	Y	bark		RS	2	1	No		or Fish?	RS	
542	Spectrogram 1	1	10576.845	10591.327	14.482	16.845	159.2	1337.6	TEST__0__20180323_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180323_140801.wav	Y	"bark, yelp"	the last bark is the most clear	RS	3	series	No				
545	Spectrogram 1	1	10614.477	10617.911	3.434	54.477	95.5	1006.4	TEST__0__20180323_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180323_140801.wav	Y	bark		RS	3	series	No				
546	Spectrogram 1	1	10602.398	10608.285	5.887	42.398	146.5	1133.8	TEST__0__20180323_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180323_140801.wav	Y	"bark, yelp"	good series	RS	3	series	No				
746	Spectrogram 1	1	12394.953	12395.679	0.726	34.953	64.2	848.8	TEST__0__20180330_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180330_020801.wav	Y	bark		RS	2	1	No			RS	
747	Spectrogram 1	1	12564.795	12565.346	0.551	84.795	71.8	1278.5	TEST__0__20180330_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180330_060801.wav	Y	bark		RS	2	1	No			RS	
788	Spectrogram 1	1	9698.196372	9698.80121	0.605	98.196	75.6	552.8	TEST__0__20180317_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20180317_120801.wav	Y	bark	I added this selection because it was part of a larger selection I shortened (#478)								
